0,False,-150.85171366156172,49
1,False,45.44928989970769,49
2,False,-236.97819237385644,49
3,False,-14.28933901561775,49
4,False,-111.5483507532695,49
5,False,-104.84955827494299,49
6,False,-40.67531311141229,49
7,False,-82.64085261737036,49
8,False,36.48495895243256,49
9,False,-41.07887507827646,49
10,False,-189.8748231899092,49
11,False,-161.50938496540897,49
12,False,-4.624656538625587,49
13,False,-231.56954159191403,49
14,False,-79.62422297140441,49
15,False,-94.67360390535424,49
16,False,-22.472013260082218,49
17,False,-59.038273565646314,49
18,False,-371.09114824691403,49
19,False,-68.89245925195918,49
20,False,-63.55565278563868,49
21,False,-131.90006886049207,49
22,False,-73.33926205916832,49
23,False,-160.3941518787039,49
24,False,-453.10210740754263,49
25,False,-41.83084365867486,49
26,False,78.41761299372452,49
27,False,-39.10143277825801,49
28,False,-105.46539144580086,49
29,False,-267.6156434482164,49
30,False,-201.10572937684623,49
31,False,-31.946154332902022,49
32,False,-24.26526370121468,49
33,False,-88.17558490436983,49
34,False,-37.31358621602255,49
35,False,-278.9919918589206,49
36,False,23.19243888471989,49
37,False,-333.3071168565852,49
38,False,-151.5740264443225,49
39,False,44.57487055641815,49
40,False,74.52913452974275,49
41,False,-324.18665581415246,49
42,False,26.18730823017539,49
43,False,61.92485386438795,49
44,False,-23.803771163278522,49
45,False,-36.817022923761,49
46,False,-315.06866559962026,49
47,False,-55.971845807043,49
48,False,-59.226430305831855,49
49,False,21.855949376249622,49
50,False,-73.40084536732851,49
51,False,-362.7975951470422,49
52,False,-111.71061187878118,49
53,False,50.91310528779797,49
54,False,27.3751115867192,49
55,False,-66.52145419834005,49
56,False,-267.4988119408181,49
57,False,-116.08543353219761,49
58,False,-147.00686957245586,49
59,False,17.852241816215624,49
60,False,-66.89691206781139,49
61,False,29.047229457787523,49
62,False,86.44419618903358,49
63,False,-164.18341135985162,49
64,False,-415.30052788458624,49
65,False,-73.33136715257864,49
66,False,-45.5036981419188,49
67,False,-48.71903362343211,49
68,False,-98.88854968501398,49
69,False,-63.66491511620701,49
70,False,-1037.1216722719587,49
71,False,9.650682306416691,49
72,False,-139.0839684081378,49
73,False,-71.28876544315875,49
74,False,-53.688343961030505,49
75,False,-13.914930232525077,49
76,False,-3.0935222508533897,49
77,False,-70.31198454870132,49
78,False,-178.42580310356647,49
79,False,-106.23373682069068,49
80,False,17.53202216941679,49
81,False,-40.960985851913996,49
82,False,-20.532770446461633,49
83,False,89.5233595560637,49
84,False,-291.5932487211051,49
85,False,-75.44683640243208,49
86,False,-266.0800133176107,49
87,False,42.663816459366046,49
88,False,-72.18963309364575,49
89,False,-312.75717274444384,49
90,False,-104.33577524808132,49
91,False,-142.1472282437904,49
92,False,35.10691911733668,49
93,False,39.7799588820647,49
94,False,12.90852728098296,49
95,False,-278.31696295806415,49
96,False,-559.5511517544511,49
97,False,61.71018279334713,49
98,False,-237.4164675582856,49
99,False,-143.16675841464962,49
100,False,80.15224536265683,49
101,False,17.192933103843945,49
102,False,-86.72789166995247,49
103,False,9.523467568065662,49
104,False,-120.93547094897033,49
105,False,-107.35024709794727,49
106,False,29.594185432800067,49
107,False,-10.601453912736474,49
108,False,-354.9061935540028,49
109,False,-42.67922791002291,49
110,False,-62.43047427280069,49
111,False,1.7635360630389094,49
112,False,-36.67420819409594,49
113,False,-299.98236085148386,49
114,False,-46.28664953631434,49
115,False,-261.7297329200876,49
116,False,-14.46919091810664,49
117,False,-273.5897732434637,49
118,False,-238.65201653279084,49
119,False,-38.87196421335266,49
120,False,-162.80881744294706,49
121,False,-72.94434397299241,49
122,False,27.106103691697797,49
123,False,-75.78727736137111,49
124,False,-83.23366441130419,49
125,False,53.97936236310055,49
126,False,-98.70413018454735,49
127,False,82.47550210013904,49
128,False,11.069537258684946,49
129,False,-1.2848976881784884,49
130,False,-27.96481682196607,49
131,False,-262.1164486772613,49
132,False,-82.69161752690947,49
133,False,-41.182167539970536,49
134,False,-113.23283405574088,49
135,False,-61.296457731873716,49
136,False,-21.805465228398354,49
137,False,-106.68765585241661,49
138,False,-195.04311656045118,49
139,False,-159.50955426128135,49
140,False,41.714431070633445,49
141,False,-105.76370122719774,49
142,False,-55.394281531430494,49
143,False,46.58231112252516,49
144,False,-14.482211487406587,49
145,False,-570.9353496253474,49
146,False,78.45881758759603,49
147,False,-104.92796536711867,49
148,False,-56.07862759665872,49
149,False,-107.56847685811346,49
150,False,-282.88570434943347,49
151,False,-159.59531546983072,49
152,False,31.100868090754425,49
153,False,-134.44288923113527,49
154,False,-67.46898426829662,49
155,False,-278.7573027841812,49
156,False,-98.43883962484765,49
157,False,-100.93724606296647,49
158,False,-28.02749240957696,49
159,False,-139.06351555143817,49
160,False,-223.50022324924564,49
161,False,11.989912985550701,49
162,False,-91.14984434152586,49
163,False,-89.8061749516188,49
164,False,-209.9473106665559,49
165,False,-24.731457477422637,49
166,False,-0.46901249375346055,49
